0,"java.util.Collection",FALSE
0,"java.util.Collections",FALSE
0,"java.util.List",FALSE
1,"java.util.Collections",TRUE
1,"java.util.List",TRUE
2,"java.util.Collections",TRUE
2,"java.util.Comparator",FALSE
2,"java.util.List",FALSE
3,"java.util.Comparator",FALSE
3,"java.util.List",FALSE
3,"java.util.Map",FALSE
4,"java.util.Collections",TRUE
4,"java.util.List",TRUE
4,"java.util.Random",FALSE
5,"java.util.Collection",FALSE
5,"java.util.Collections",TRUE
5,"java.util.List",TRUE
6,"java.util.Collections",TRUE
6,"java.util.Comparator",FALSE
6,"java.util.List",TRUE
7,"java.util.Collections",TRUE
7,"java.util.List",FALSE
8,"java.util.Collections",TRUE
9,"java.util.Collection",FALSE
9,"java.util.Collections",TRUE
9,"java.util.Comparator",FALSE
10,"java.util.Collection",FALSE
11,"java.lang.Integer",FALSE
11,"java.util.ArrayList",FALSE
11,"java.util.Collection",TRUE
11,"java.util.HashMap",FALSE
11,"java.util.Map",FALSE
11,"java.util.List",FALSE
12,"java.util.AbstractList",TRUE
12,"java.util.Arrays",FALSE
12,"java.util.List",FALSE
12,"java.util.ListIterator",FALSE
13,"java.util.AbstractCollection",TRUE
13,"java.util.AbstractList",TRUE
13,"java.util.AbstractMap",FALSE
13,"java.util.AbstractQueue",FALSE
13,"java.util.AbstractSequentialList",TRUE
13,"java.util.AbstractSet",FALSE
13,"java.util.Arrays",FALSE
13,"java.util.Collection",FALSE
13,"java.util.List",FALSE
13,"java.util.Map",FALSE
13,"java.util.Set",FALSE
14,"java.lang.UnsupportedOperationException",FALSE
14,"java.util.Arrays",TRUE
14,"java.util.Collection",FALSE
14,"java.util.List",TRUE
15,"java.util.ArrayList",FALSE
15,"java.util.Collection",FALSE
15,"java.util.Collections",TRUE
15,"java.util.List",TRUE
16,"java.util.Collection",FALSE
16,"java.util.Collections",TRUE
16,"java.util.Map",FALSE
16,"java.util.Set",TRUE
17,"java.util.Collection",FALSE
17,"java.util.Collections",TRUE
17,"java.util.List",FALSE
17,"java.util.Map",FALSE
17,"java.util.Set",FALSE
18,"java.util.Collections",FALSE
18,"java.util.Deque",TRUE
19,"java.util.ArrayDeque",TRUE
19,"java.util.Deque",TRUE
19,"java.util.LinkedList",TRUE
20,"java.util.concurrent.LinkedBlockingDeque",TRUE
20,"java.util.Deque",FALSE
21,"java.util.ArrayDeque",FALSE
21,"java.util.ArrayList",FALSE
21,"java.util.Deque",FALSE
21,"java.util.HashMap",FALSE
21,"java.util.HashSet",FALSE
21,"java.util.LinkedHashMap",FALSE
21,"java.util.LinkedHashSet",FALSE
21,"java.util.LinkedList",TRUE
21,"java.util.List",FALSE
21,"java.util.Map",FALSE
21,"java.util.PriorityQueue",TRUE
21,"java.util.Queue",FALSE
21,"java.util.Set",FALSE
21,"java.util.SortedMap",FALSE
21,"java.util.SortedSet",FALSE
21,"java.util.TreeMap",FALSE
21,"java.util.TreeSet",FALSE
22,"java.io.Serializable",FALSE
22,"java.util.Hashtable",FALSE
22,"java.util.Vector",FALSE
23,"java.math.BigInteger",FALSE
23,"java.util.Collection",FALSE
23,"java.util.concurrent.BlockingQueue",FALSE
23,"java.util.concurrent.ConcurrentMap",FALSE
23,"java.util.Map",FALSE
23,"java.util.Queue",FALSE
24,"java.util.Map",FALSE
25,"java.util.Collection",FALSE
25,"java.util.EnumMap",TRUE
25,"java.util.HashMap",TRUE
25,"java.util.IdentityHashMap",FALSE
25,"java.util.LinkedHashMap",TRUE
25,"java.util.LinkedHashSet",FALSE
25,"java.util.Map",FALSE
25,"java.util.Map",FALSE
25,"java.util.Set",FALSE
25,"java.util.SortedMap",FALSE
25,"java.util.TreeMap",TRUE
25,"java.util.WeakHashMap",TRUE
26,"java.util.IdentityHashMap",TRUE
26,"java.util.Map",FALSE
27,"java.util.concurrent.ConcurrentHashMap",TRUE
27,"java.util.concurrent.ConcurrentMap",FALSE
27,"java.util.Hashtable",FALSE
27,"java.util.Map",FALSE
28,"java.util.Arrays",TRUE
28,"java.util.Collection",FALSE
28,"java.util.Comparator",FALSE
28,"java.util.LinkedList",FALSE
28,"java.util.PriorityQueue",TRUE
28,"java.util.Queue",TRUE
29,"java.util.concurrent.ArrayBlockingQueue",TRUE
29,"java.util.concurrent.BlockingQueue",TRUE
29,"java.util.concurrent.DelayQueue",TRUE
29,"java.util.concurrent.LinkedBlockingQueue",TRUE
29,"java.util.concurrent.PriorityBlockingQueue",TRUE
29,"java.util.concurrent.SynchronousQueue",TRUE
29,"java.util.concurrent.TransferQueue",TRUE
29,"java.util.Queue",TRUE
30,"java.util.Set",FALSE
