,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","Queue","java.util.Queue","class",FALSE
,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","LinkedList","java.util.LinkedList","class",FALSE
,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","PriorityQueue","java.util.PriorityQueue","class",FALSE
,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","Comparator","java.util.Comparator","class",FALSE
,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","Collection","java.util.Collection","class",FALSE
,"Queue Implementations","General-Purpose Queue Implementations","<h2>General-Purpose 
 <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>As mentioned in the previous section, <code> 
  <clt fqn=""java.util.LinkedList"" api=""LinkedList"" kind=""class"">
    LinkedList 
  </clt></code> implements the <code>Queue</code> interface, providing first in, first out (FIFO) queue operations for <code>add</code>, <code>poll</code>, and so on.</p> 
<p>The <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/PriorityQueue.html""><code> 
   <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
     PriorityQueue 
   </clt></code></a> class is a priority queue based on the <em>heap</em> data structure. This queue orders elements according to the order specified at construction time, which can be the elements' natural ordering or the ordering imposed by an explicit <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>.</p> 
<p>The queue retrieval operations ? <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.poll</clt></code>, <code><clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">Queue.remove</clt></code>, <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.peek
  </clt></code>, and <code> 
  <clt fqn=""java.util.Queue"" api=""Queue"" kind=""class"">
   Queue.element
  </clt></code> ? access the element at the head of the queue. The <em> 
  <clt fqn=""java.util.Queue.head"" api=""Queue"" kind=""field"">
   Queue.head of the queue
  </clt></em> is the least element with respect to the specified ordering. If multiple elements are tied for least value, the head is one of those elements; ties are broken arbitrarily.</p> 
<p><code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> and its iterator implement all of the optional methods of the <code> 
  <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
    Collection 
  </clt></code> and <code>Iterator</code> interfaces. The iterator provided in method <code>iterator</code> is not guaranteed to traverse the elements of the <code> 
  <clt fqn=""java.util.PriorityQueue"" api=""PriorityQueue"" kind=""class"">
   PriorityQueue
  </clt></code> in any particular order. For ordered traversal, consider using <code> 
  <clt fqn=""java.util.Arrays"" api=""Arrays"" kind=""class"">
    Arrays.sort(pq.toArray()) 
  </clt></code>.</p>","Arrays","java.util.Arrays","class",FALSE
,"Queue Implementations","Concurrent Queue Implementations","<h2>Concurrent 
 <clt fqn=""java.awt.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>The <code>java.util.concurrent</code> package contains a set of synchronized <code>Queue</code> interfaces and classes. <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/BlockingQueue.html""><code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code></a> extends <code>Queue</code> with operations that wait for the queue to become nonempty when retrieving an element and for space to become available in the queue when storing an element. This interface is implemented by the following classes:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.LinkedBlockingQueue"" api=""LinkedBlockingQueue"" kind=""class"">
      LinkedBlockingQueue 
    </clt></code></a> ? an optionally bounded FIFO blocking queue backed by linked nodes</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/ArrayBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.ArrayBlockingQueue"" api=""ArrayBlockingQueue"" kind=""class"">
      ArrayBlockingQueue 
    </clt></code></a> ? a bounded FIFO blocking queue backed by an array</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/PriorityBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.PriorityBlockingQueue"" api=""PriorityBlockingQueue"" kind=""class"">
      PriorityBlockingQueue 
    </clt></code></a> ? an unbounded blocking priority queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/DelayQueue.html""><code> 
    <clt fqn=""java.util.concurrent.DelayQueue"" api=""DelayQueue"" kind=""class"">
      DelayQueue 
    </clt></code></a> ? a time-based scheduling queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/SynchronousQueue.html""><code> 
    <clt fqn=""java.util.concurrent.SynchronousQueue"" api=""SynchronousQueue"" kind=""class"">
      SynchronousQueue 
    </clt></code></a> ? a simple rendezvous mechanism that uses the <code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code> interface</li> 
</ul> 
<p>In JDK 7, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/TransferQueue.html""><code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code></a> is a specialized <code> 
  <clt fqn=""java.util.ArrayList.addAll"" api=""ArrayList"" kind=""method"">
   BlockingQueue
  </clt></code> in which code that adds an element to the queue has the option of waiting (blocking) for code in another thread to retrieve the element. <code> 
  <clt fqn=""java.util.ArrayList.remove"" api=""ArrayList"" kind=""method"">
   TransferQueue
  </clt></code> has a single implementation:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedTransferQueue.html""><code>LinkedTransferQueue</code></a> ? an unbounded <code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code> based on linked nodes</li> 
</ul>","Queue","java.awt.Queue","class",FALSE
,"Queue Implementations","Concurrent Queue Implementations","<h2>Concurrent 
 <clt fqn=""java.awt.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>The <code>java.util.concurrent</code> package contains a set of synchronized <code>Queue</code> interfaces and classes. <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/BlockingQueue.html""><code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code></a> extends <code>Queue</code> with operations that wait for the queue to become nonempty when retrieving an element and for space to become available in the queue when storing an element. This interface is implemented by the following classes:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.LinkedBlockingQueue"" api=""LinkedBlockingQueue"" kind=""class"">
      LinkedBlockingQueue 
    </clt></code></a> ? an optionally bounded FIFO blocking queue backed by linked nodes</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/ArrayBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.ArrayBlockingQueue"" api=""ArrayBlockingQueue"" kind=""class"">
      ArrayBlockingQueue 
    </clt></code></a> ? a bounded FIFO blocking queue backed by an array</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/PriorityBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.PriorityBlockingQueue"" api=""PriorityBlockingQueue"" kind=""class"">
      PriorityBlockingQueue 
    </clt></code></a> ? an unbounded blocking priority queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/DelayQueue.html""><code> 
    <clt fqn=""java.util.concurrent.DelayQueue"" api=""DelayQueue"" kind=""class"">
      DelayQueue 
    </clt></code></a> ? a time-based scheduling queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/SynchronousQueue.html""><code> 
    <clt fqn=""java.util.concurrent.SynchronousQueue"" api=""SynchronousQueue"" kind=""class"">
      SynchronousQueue 
    </clt></code></a> ? a simple rendezvous mechanism that uses the <code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code> interface</li> 
</ul> 
<p>In JDK 7, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/TransferQueue.html""><code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code></a> is a specialized <code> 
  <clt fqn=""java.util.ArrayList.addAll"" api=""ArrayList"" kind=""method"">
   BlockingQueue
  </clt></code> in which code that adds an element to the queue has the option of waiting (blocking) for code in another thread to retrieve the element. <code> 
  <clt fqn=""java.util.ArrayList.remove"" api=""ArrayList"" kind=""method"">
   TransferQueue
  </clt></code> has a single implementation:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedTransferQueue.html""><code>LinkedTransferQueue</code></a> ? an unbounded <code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code> based on linked nodes</li> 
</ul>","BlockingQueue","java.util.concurrent.BlockingQueue","class",FALSE
,"Queue Implementations","Concurrent Queue Implementations","<h2>Concurrent 
 <clt fqn=""java.awt.Queue"" api=""Queue"" kind=""class"">
   Queue 
 </clt>Implementations</h2> 
<p>The <code>java.util.concurrent</code> package contains a set of synchronized <code>Queue</code> interfaces and classes. <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/BlockingQueue.html""><code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code></a> extends <code>Queue</code> with operations that wait for the queue to become nonempty when retrieving an element and for space to become available in the queue when storing an element. This interface is implemented by the following classes:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.LinkedBlockingQueue"" api=""LinkedBlockingQueue"" kind=""class"">
      LinkedBlockingQueue 
    </clt></code></a> ? an optionally bounded FIFO blocking queue backed by linked nodes</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/ArrayBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.ArrayBlockingQueue"" api=""ArrayBlockingQueue"" kind=""class"">
      ArrayBlockingQueue 
    </clt></code></a> ? a bounded FIFO blocking queue backed by an array</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/PriorityBlockingQueue.html""><code> 
    <clt fqn=""java.util.concurrent.PriorityBlockingQueue"" api=""PriorityBlockingQueue"" kind=""class"">
      PriorityBlockingQueue 
    </clt></code></a> ? an unbounded blocking priority queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/DelayQueue.html""><code> 
    <clt fqn=""java.util.concurrent.DelayQueue"" api=""DelayQueue"" kind=""class"">
      DelayQueue 
    </clt></code></a> ? a time-based scheduling queue backed by a heap</li> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/SynchronousQueue.html""><code> 
    <clt fqn=""java.util.concurrent.SynchronousQueue"" api=""SynchronousQueue"" kind=""class"">
      SynchronousQueue 
    </clt></code></a> ? a simple rendezvous mechanism that uses the <code> 
   <clt fqn=""java.util.concurrent.BlockingQueue"" api=""BlockingQueue"" kind=""class"">
     BlockingQueue 
   </clt></code> interface</li> 
</ul> 
<p>In JDK 7, <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/TransferQueue.html""><code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code></a> is a specialized <code> 
  <clt fqn=""java.util.ArrayList.addAll"" api=""ArrayList"" kind=""method"">
   BlockingQueue
  </clt></code> in which code that adds an element to the queue has the option of waiting (blocking) for code in another thread to retrieve the element. <code> 
  <clt fqn=""java.util.ArrayList.remove"" api=""ArrayList"" kind=""method"">
   TransferQueue
  </clt></code> has a single implementation:</p> 
<ul> 
 <li> <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/concurrent/LinkedTransferQueue.html""><code>LinkedTransferQueue</code></a> ? an unbounded <code> 
   <clt fqn=""java.util.concurrent.SynchronousQueue.TransferQueue"" api=""TransferQueue"" kind=""class"">
     TransferQueue 
   </clt></code> based on linked nodes</li> 
</ul>","LinkedBlockingQueue","java.util.concurrent.LinkedBlockingQueue","class",FALSE
,"Lesson: Algorithms","Lesson: Algorithms","<div id=""PageTitle""> 
 <h1>Lesson: Algorithms</h1> 
</div> 
<p>The <em>polymorphic algorithms</em> described here are pieces of reusable functionality provided by the Java platform. All of them come from the <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collections.html""><code> 
   <clt fqn=""java.util.Collections"" api=""Collections"" kind=""class"">
     Collections 
   </clt></code></a> class, and all take the form of static methods whose first argument is the collection on which the operation is to be performed. The great majority of the algorithms provided by the Java platform operate on <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/List.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> instances, but a few of them operate on arbitrary <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collection.html""><code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code></a> instances. This section briefly describes the following algorithms:</p> 
<ul> 
 <li><a href=""#sorting"">Sorting</a></li> 
 <li><a href=""#shuffling"">Shuffling</a></li> 
 <li><a href=""#rdm"">Routine Data Manipulation</a></li> 
 <li><a href=""#searching"">Searching</a></li> 
 <li><a href=""#composition"">Composition</a></li> 
 <li><a href=""#fev"">Finding Extreme Values</a></li> 
</ul>","Collections","java.util.Collections","class",FALSE
