0,"org.joda.time.DateTime",FALSE
0,"org.joda.time.Interval",FALSE
0,"org.joda.time.Duration",FALSE
0,"org.joda.time.Period",FALSE
1,"org.joda.time.DateTime",TRUE
1,"org.joda.time.Chronology",TRUE
1,"org.joda.time.ReadableInstant",FALSE
1,"org.joda.time.MutableDateTime",TRUE
1,"org.joda.time.Instant",TRUE
1,"org.joda.time.DateMidnight",FALSE
2,"org.joda.time.DateTime",FALSE
3,"org.joda.time.DateTime",FALSE
3,"org.joda.time.DateTime.Property",TRUE
4,"org.joda.time.Interval",TRUE
4,"org.joda.time.MutableInterval",FALSE
4,"org.joda.time.ReadableInterval",FALSE
5,"org.joda.time.Duration",TRUE
5,"org.joda.time.ReadableDuration",FALSE
6,"org.joda.time.Period",TRUE
6,"org.joda.time.PeriodType",TRUE
6,"org.joda.time.ReadablePeriod",FALSE
6,"org.joda.time.MutablePeriod",FALSE
7,"org.joda.time.DateTime",FALSE
7,"org.joda.time.Interval",FALSE
7,"org.joda.time.Period",FALSE
7,"org.joda.time.Chronology",TRUE
7,"org.joda.time.DateTimeField",FALSE
7,"org.joda.time.chrono.ISOChronology",TRUE
7,"org.joda.time.DurationField",FALSE
8,"org.joda.time.ReadableInstant",FALSE
8,"org.joda.time.ReadableInterval",FALSE
8,"org.joda.time.ReadablePeriod",FALSE
9,"org.joda.time.DateTime",TRUE
10,"org.joda.time.DateTime",TRUE
11,"org.joda.time.DateTime",FALSE
11,"org.joda.time.DateTime.Property",FALSE
11,"org.joda.time.DateTimeField",FALSE
11,"org.joda.time.DateTimeConstants",FALSE
12,"org.joda.time.field.AbstractReadableInstantFieldProperty",FALSE
13,"org.joda.time.DateTime",FALSE
13,"org.joda.time.DateTime.Property",TRUE
14,"org.joda.time.DateTime",TRUE
15,"org.joda.time.DateTime",TRUE
16,"org.joda.time.DateTime",TRUE
16,"org.joda.time.DateTime.Property",TRUE
17,"org.joda.time.DateTime",FALSE
18,"org.joda.time.MutableDateTime",TRUE
19,"org.joda.time.DateTime",TRUE
19,"org.joda.time.DateTimeZone",TRUE
20,"org.joda.time.Chronology",FALSE
20,"org.joda.time.DateTime",TRUE
20,"org.joda.time.chrono.BuddhistChronology",TRUE
21,"org.joda.time.DateTime",FALSE
22,"org.joda.time.format.ISODateTimeFormat",TRUE
23,"org.joda.time.format.DateTimeFormatter",TRUE
23,"org.joda.time.format.DateTimeFormat",TRUE
24,"org.joda.time.format.DateTimeFormatterBuilder",TRUE
24,"org.joda.time.format.DateTimeFormatterBuilder",TRUE
25,"org.joda.time.DateTime",FALSE
26,"org.joda.time.DateTimeUtils",TRUE
27,"org.joda.time.DateTime",FALSE
28,"org.joda.time.JodaTimePermission",TRUE
