"iceberg","0.0","1.0","1.0","NN"
"need","0.0","2.0","7.0","VBP"
"periods","1.0","0.0","1.0","NNS"
"using","0.0","1.0","13.0","VBG"
"surface","0.0","1.0","1.0","NN"
"user-code","0.0","1.0","1.0","NN"
"implementations","1.0","0.0","5.0","NNS"
"particular","0.0","1.0","4.0","JJ"
"supports","0.0","1.0","1.0","VBZ"
"etc.","0.0","1.0","3.0","NN"
"garbage","0.0","1.0","1.0","NN"
"day-of-week","0.0","1.0","5.0","JJ"
"calculation","1.0","1.0","3.0","NN"
"MutablePeriod","1.0","0.0","1.0","NN"
"ceased","0.0","1.0","1.0","VBD"
"cover","0.0","1.0","1.0","VBP"
"time","1.0","1.0","31.0","NN"
"inexact","1.0","0.0","1.0","JJ"
"refer","0.0","1.0","1.0","VB"
"DateTime","0.0","2.0","31.0","NNP"
"created","1.0","0.0","3.0","VBN"
"initial","0.0","1.0","1.0","JJ"
"advanced","0.0","1.0","1.0","JJ"
"Joda","0.0","1.0","5.0","NNP"
"instant","1.0","1.0","13.0","JJ"
"objects","1.0","1.0","7.0","NNS"
"October","0.0","1.0","1.0","NNP"
"topic","0.0","1.0","1.0","NN"
"suitable","0.0","1.0","2.0","JJ"
"defined","1.0","0.0","3.0","VBN"
"form","0.0","1.0","2.0","VBP"
"calculations","0.0","1.0","5.0","NNS"
"engine","0.0","1.0","1.0","NN"
"singleton","0.0","1.0","1.0","NN"
"hours","1.0","0.0","5.0","NNS"
"converting","1.0","0.0","2.0","VBG"
"maths","1.0","0.0","2.0","NNS"
"number","1.0","0.0","5.0","NN"
"subclasses","0.0","1.0","2.0","NNS"
"DurationField","0.0","1.0","1.0","NN"
"like","0.0","2.0","3.0","IN"
"millis","1.0","0.0","1.0","NNS"
"obtain","1.0","1.0","3.0","VB"
"earlier","0.0","1.0","2.0","JJR"
"simply","0.0","1.0","1.0","RB"
"month","1.0","0.0","4.0","NN"
"say","1.0","0.0","4.0","VB"
"ReadablePeriod","1.0","0.0","2.0","NNP"
"split","0.0","1.0","2.0","VBN"
"years","1.0","0.0","2.0","NNS"
"snippets","0.0","1.0","1.0","NNS"
"introduction","0.0","1.0","1.0","NN"
"different","1.0","0.0","3.0","JJ"
"Period","1.0","2.0","4.0","NN"
"creation","0.0","1.0","1.0","NN"
"complex","0.0","1.0","2.0","JJ"
"territory","0.0","1.0","1.0","NN"
"Interval","0.0","2.0","4.0","NNP"
"interval","1.0","0.0","5.0","NN"
"common","0.0","1.0","4.0","JJ"
"specifying","1.0","0.0","2.0","VBG"
"Methods","1.0","0.0","1.0","NNS"
"use","1.0","1.0","14.0","NN"
"savings","1.0","0.0","1.0","NNS"
"interested","0.0","1.0","1.0","JJ"
"costs","0.0","1.0","1.0","NNS"
"scenarios","0.0","1.0","1.0","NNS"
"absolute","0.0","1.0","3.0","JJ"
"document","0.0","1.0","2.0","NN"
"Internally","0.0","1.0","1.0","RB"
"Time","0.0","1.0","4.0","NNP"
"chronology","1.0","1.0","9.0","NN"
"Introduction","0.0","1.0","1.0","NN"
"accurate","0.0","1.0","1.0","JJ"
"significant","1.0","0.0","2.0","JJ"
"dates","0.0","1.0","2.0","NNS"
"February","1.0","0.0","1.0","NNP"
