"need","1.0","0.0","7.0","VBP"
"using","2.0","0.0","13.0","VBG"
"passed","1.0","0.0","3.0","VBN"
"Objects","1.0","0.0","1.0","NNS"
"implementations","1.0","0.0","5.0","NNS"
"supports","1.0","0.0","1.0","VBZ"
"etc.","1.0","0.0","3.0","NN"
"garbage","1.0","0.0","1.0","NN"
"calculation","1.0","0.0","3.0","NN"
"day-of-week","1.0","0.0","5.0","JJ"
"Interoperating","1.0","0.0","1.0","VBG"
"time","2.0","1.0","31.0","NN"
"ceased","1.0","0.0","1.0","VBD"
"ReadableInstant","1.0","0.0","3.0","JJ"
"given","0.0","1.0","1.0","VBN"
"represented","1.0","0.0","4.0","VBN"
"Date","1.0","0.0","5.0","NN"
"DateTime","2.0","1.0","31.0","NNP"
"created","1.0","0.0","3.0","VBN"
"threads","1.0","0.0","1.0","NNS"
"refer","1.0","0.0","1.0","VB"
"initial","1.0","0.0","1.0","JJ"
"instant","2.0","0.0","13.0","JJ"
"objects","1.0","0.0","7.0","NNS"
"October","1.0","0.0","1.0","NNP"
"continuum","1.0","0.0","2.0","NN"
"suitable","1.0","0.0","2.0","JJ"
"defined","1.0","0.0","3.0","VBN"
"form","1.0","0.0","2.0","VBP"
"calculations","1.0","0.0","5.0","NNS"
"engine","1.0","0.0","1.0","NN"
"singleton","1.0","0.0","1.0","NN"
"number","1.0","0.0","5.0","NN"
"subclasses","1.0","0.0","2.0","NNS"
"like","1.0","0.0","3.0","IN"
"DurationField","1.0","0.0","1.0","NN"
"include","1.0","0.0","3.0","VBP"
"obtain","1.0","0.0","3.0","VB"
"earlier","1.0","0.0","2.0","JJR"
"simply","1.0","0.0","1.0","RB"
"discuss","1.0","0.0","1.0","VBP"
"split","1.0","0.0","2.0","VBN"
"Period","1.0","0.0","4.0","NN"
"creation","1.0","0.0","1.0","NN"
"complex","1.0","0.0","2.0","JJ"
"territory","1.0","0.0","1.0","NN"
"Interval","1.0","0.0","4.0","NNP"
"common","1.0","0.0","4.0","JJ"
"moment","1.0","1.0","4.0","NN"
"simple","1.0","0.0","6.0","JJ"
"litte","1.0","0.0","1.0","NN"
"use","1.0","0.0","14.0","NN"
"date","1.0","0.0","8.0","NN"
"interested","1.0","0.0","1.0","JJ"
"costs","1.0","0.0","1.0","NNS"
"absolute","1.0","0.0","3.0","JJ"
"Internally","1.0","0.0","1.0","RB"
"chronology","2.0","1.0","9.0","NN"
"accurate","1.0","0.0","1.0","JJ"
"dates","1.0","0.0","2.0","NNS"
"current","0.0","1.0","8.0","JJ"
"immutable","1.0","0.0","5.0","JJ"
"encapsulates","1.0","0.0","1.0","VBZ"
"datetime","1.0","1.0","18.0","NN"
"thread-safe","1.0","0.0","1.0","JJ"
"want","0.0","1.0","2.0","VBP"
"MutableDateTime","1.0","0.0","3.0","NNP"
"frequently","1.0","0.0","1.0","RB"
"classes","1.0","0.0","8.0","NNS"
"BuddhistChronology","0.0","1.0","1.0","NNP"
"needs","1.0","0.0","2.0","VBZ"
"converted","1.0","0.0","1.0","VBN"
"bulk","1.0","0.0","2.0","NN"
"Coptic","1.0","0.0","1.0","JJ"
"obtaining","0.0","1.0","1.0","VBG"
"field","2.0","0.0","20.0","NN"
"familiar","1.0","0.0","1.0","JJ"
"singletons","1.0","0.0","1.0","NNS"
"ISOChronology","1.0","0.0","1.0","NN"
"overview","1.0","0.0","1.0","NN"
"specified","1.0","0.0","3.0","VBN"
"Buddhist","0.0","1.0","2.0","NNP"
"library","1.0","0.0","3.0","NN"
"method","0.0","1.0","21.0","NN"
"calendars","0.0","1.0","1.0","NNS"
"maintained","1.0","0.0","2.0","VBN"
"based","1.0","0.0","4.0","VBN"
"design","1.0","0.0","2.0","NN"
"methods","1.0","0.0","17.0","NNS"
"follows","1.0","0.0","6.0","VBZ"
"users","1.0","0.0","1.0","NNS"
"Instants","1.0","0.0","1.0","NNS"
"change","2.0","1.0","7.0","VB"
"used","2.0","0.0","11.0","VBN"
"Joda-Time","2.0","0.0","15.0","NNP"
"values","1.0","0.0","4.0","NNS"
"JDK","1.0","0.0","15.0","NNP"
