"need","0.0","1.0","9.0","VBP"
"elim","0.0","1.0","1.0","VB"
"gener","0.0","1.0","1.0","NNS"
"variabl","0.0","1.0","3.0","NN"
"milli","0.0","1.0","1.0","NNS"
"javadoc","0.0","1.0","1.0","NNS"
"referenc","0.0","1.0","1.0","VBG"
"inexact","0.0","1.0","1.0","JJ"
"time","0.0","1.0","35.0","NN"
"refer","0.0","1.0","6.0","NN"
"import","0.0","1.0","3.0","JJ"
"year","0.0","1.0","8.0","NN"
"instant","0.0","1.0","18.0","JJ"
"datetim","0.0","1.0","51.0","NNP"
"joda-tim","0.0","2.0","15.0","NNP"
"iso","0.0","1.0","3.0","NN"
"calcul","0.0","1.0","8.0","NNS"
"hold","0.0","1.0","1.0","VB"
"codeid","0.0","2.0","37.0","NN"
"resolv","0.0","1.0","1.0","VBN"
"respectively","0.0","1.0","1.0","RB"
"number","0.0","2.0","5.0","NN"
"value-only","0.0","1.0","1.0","JJ"
"ha","0.0","1.0","10.0","VBZ"
"instanc","0.0","1.0","5.0","NN"
"obtain","0.0","2.0","7.0","VB"
"february","0.0","1.0","1.0","NNP"
"say","0.0","1.0","4.0","VB"
"month","0.0","1.0","6.0","NN"
"readableperiod","0.0","2.0","2.0","NNP"
"specify","0.0","1.0","2.0","VBG"
"visibl","0.0","1.0","1.0","JJ"
"date","0.0","1.0","15.0","NN"
"consid","0.0","1.0","2.0","VBP"
"version","0.0","1.0","2.0","NNS"
"durat","0.0","1.0","15.0","NNS"
"popul","0.0","1.0","1.0","VB"
"normally","0.0","1.0","1.0","RB"
"chronology","0.0","1.0","16.0","NNP"
"associ","0.0","1.0","5.0","VBN"
"map","0.0","1.0","2.0","NN"
"mention","0.0","1.0","1.0","VB"
"end","0.0","1.0","5.0","NN"
"readableinst","0.0","1.0","3.0","JJ"
"similar","0.0","1.0","2.0","JJ"
"addit","0.0","1.0","1.0","NN"
"repres","0.0","1.0","11.0","VBG"
"hour","0.0","1.0","5.0","NNS"
"seen","0.0","1.0","1.0","VBN"
"access","0.0","1.0","8.0","NN"
"framework","0.0","1.0","1.0","NNP"
"math","0.0","1.0","2.0","NNS"
"interv","0.0","1.0","11.0","NNP"
"field","0.0","1.0","42.0","NNS"
"point","0.0","1.0","2.0","NN"
"differ","0.0","1.0","4.0","JJ"
"new","0.0","1.0","5.0","JJ"
"readableinterv","0.0","1.0","2.0","NNP"
"appropri","0.0","1.0","2.0","JJ"
"interfac","0.0","2.0","14.0","NN"
"library","0.0","1.0","3.0","NN"
"exampl","0.0","1.0","11.0","NN"
"method","0.0","2.0","39.0","NNS"
"usag","0.0","1.0","5.0","NN"
"rel","0.0","1.0","1.0","JJ"
"zone","0.0","1.0","9.0","NN"
"week","0.0","1.0","4.0","NN"
"save","0.0","1.0","1.0","NNS"
"second","0.0","1.0","3.0","NNS"
"mutabl","0.0","1.0","4.0","JJ"
"type","0.0","1.0","1.0","NN"
"boundary","0.0","1.0","1.0","NN"
"march","0.0","1.0","2.0","NNP"
"exact","0.0","1.0","1.0","JJ"
"power","0.0","1.0","4.0","JJ"
"howev","0.0","1.0","2.0","RB"
"flexibility","0.0","1.0","2.0","NN"
"interoper","0.0","1.0","2.0","VBG"
"work","0.0","1.0","2.0","NN"
"minut","0.0","1.0","2.0","NNS"
"creat","0.0","2.0","11.0","VB"
"int","0.0","1.0","1.0","NN"
"signific","0.0","2.0","2.0","JJ"
"immut","0.0","1.0","5.0","JJ"
"class","0.0","2.0","29.0","NNS"
"period","0.0","1.0","18.0","NN"
"restrict","0.0","1.0","2.0","JJ"
"differently","0.0","1.0","1.0","RB"
"maximum","0.0","1.0","2.0","NN"
"case","0.0","1.0","2.0","NN"
"day","0.0","1.0","8.0","NN"
"collect","0.0","1.0","2.0","NNS"
"result","0.0","1.0","9.0","NN"
"defin","0.0","2.0","5.0","VBZ"
"allow","0.0","2.0","5.0","VBZ"
"set","0.0","1.0","8.0","NN"
"convert","0.0","1.0","9.0","VBN"
"currently","0.0","1.0","3.0","RB"
"object","0.0","2.0","28.0","NN"
"add","0.0","1.0","6.0","VB"
"subset","0.0","1.0","1.0","NN"
"declar","0.0","1.0","1.0","VB"
"millisecond","0.0","1.0","12.0","NNS"
"concret","0.0","1.0","5.0","JJ"
"choos","0.0","1.0","1.0","VB"
"implement","0.0","2.0","11.0","NN"
"valu","0.0","1.0","12.0","NNS"
"joda","0.0","1.0","5.0","NNP"
"exist","0.0","2.0","3.0","VBZ"
"includ","0.0","2.0","6.0","VBP"
"april","0.0","1.0","1.0","NNP"
"standard","0.0","1.0","11.0","JJ"
"paramet","0.0","1.0","3.0","NN"
"mutableperiod","0.0","1.0","1.0","NN"
"ar","0.0","2.0","28.0","VBP"
"equal","0.0","1.0","2.0","JJ"
"list","0.0","1.0","6.0","NN"
"offer","0.0","1.0","1.0","VBP"
"know","0.0","1.0","2.0","VBG"
"thi","0.0","2.0","30.0","DT"
"periodtyp","0.0","1.0","1.0","NNP"
"term","0.0","1.0","4.0","NNS"
"ad","0.0","1.0","5.0","VBN"
"wrong","0.0","1.0","1.0","JJ"
"jdk","0.0","1.0","15.0","NNP"
"chang","0.0","1.0","18.0","VB"
"daylight","0.0","1.0","1.0","NN"
