"file_path";"xpath";"content";"simple_name";"fqn";"kind";"abstract"
"connections.html";"/html/body/div[2]";"Connection";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"privacy.html";"/html/body/div[3]/ol/li[4]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f"
"extensions/rosterexchange.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.RosterExchangeManager:RosterExchangeManager:zzzsnippet.XMPPConnection";"RosterExchangeManager";"org.jivesoftware.smackx.RosterExchangeManager.RosterExchangeManager";"method";"f"
"extensions/disco.html";"/html/body/div[5]/blockquote/pre";"T!T:DiscoverInfo.Identity";"Identity";"org.jivesoftware.smackx.packet.DiscoverInfo.Identity";"class";"f"
"connections.html";"/html/body/div[3]/div/pre";"T!T:zzzsnippet.Connection";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"gettingstarted.html";"/html/body/div[3]/tt";"XMPPConnection";"XMPPConnection";"org.jivesoftware.smack.XMPPConnection";"class";"f"
"gettingstarted.html";"/html/body/div[5]/div/pre";"F!F:Presence.Type:UNKNOWNP.UNKNOWN:unavailable";"unavailable";"org.jivesoftware.smack.packet.Presence.Type.unavailable";"enumeration value";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[2]/pre";"M!M:zzzsnippet.PubSubManager:getSubscriptions";"getSubscriptions";"org.jivesoftware.smackx.pubsub.PubSubManager.getSubscriptions";"method";"f"
"extensions/filetransfer.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.OutgoingFileTransfer:sendFile:zzzsnippet.File:java.lang.String";"sendFile";"org.jivesoftware.smackx.filetransfer.OutgoingFileTransfer.sendFile";"method";"f"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"T!T:zzzsnippet.RosterExchangeManager";"RosterExchangeManager";"org.jivesoftware.smackx.RosterExchangeManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[6]/pre";"M!M:NodeConfigCoordinator:handleNodeConfiguration:ConfigurationEvent";"handleNodeConfiguration";"org.jivesoftware.smackx.pubsub.listener.NodeConfigListener.handleNodeConfiguration";"method";"t"
"extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"T!T:zzzsnippet.FormField";"FormField";"org.jivesoftware.smackx.FormField";"class";"f"
"extensions/dataforms.html";"/html/body/div[3]/blockquote/pre";"T!T:zzzsnippet.Message";"Message";"org.jivesoftware.smack.packet.Message";"class";"f"
"extensions/filetransfer.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.FileTransferRequest:accept";"accept";"org.jivesoftware.smackx.filetransfer.FileTransferRequest.accept";"method";"f"
"gettingstarted.html";"/html/body/div[3]/p[4]/tt[1]";"Connection.login(String username, String password)";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:zzzsnippet.Form:setAnswer:java.lang.String:java.lang.String";"setAnswer";"org.jivesoftware.smackx.Form.setAnswer";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[1]/pre";"M!M:zzzsnippet.PubSubManager:PubSubManager:UNKNOWNP.UNKNOWN";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager.PubSubManager";"method";"f"
"messaging.html";"/html/body/div[2]/div[1]/pre";"M!M:zzzsnippet.ChatManager:createChat:java.lang.String:UNKNOWNP.UNKNOWN";"createChat";"org.jivesoftware.smack.ChatManager.createChat";"method";"f"
"extensions/messageevents.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.ZZZSuperZZZSnippet:composingNotificationRequested:java.lang.String:java.lang.String:zzzsnippet.MessageEventManager";"composingNotificationRequested";"org.jivesoftware.smackx.DefaultMessageEventRequestListener.composingNotificationRequested";"method";"f"
"extensions/invitation.html";"/html/body/div[2]/pre[1]";"M!M:zzzsnippet.Message:addExtension:zzzsnippet.GroupChatInvitation";"addExtension";"org.jivesoftware.smack.packet.Packet.addExtension";"method";"f"
"privacy.html";"/html/body/div[4]/p[2]/tt[4]";"updatedPrivacyList";"updatedPrivacyList";"org.jivesoftware.smack.PrivacyListListener.updatedPrivacyList";"method";"t"
"extensions/disco.html";"/html/body/div[4]/blockquote/pre";"M!M:DiscoverItems.Item:getEntityID";"getEntityID";"org.jivesoftware.smackx.packet.DiscoverItems.Item.getEntityID";"method";"f"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"M!M:zzzsnippet.RosterExchangeManager:RosterExchangeManager:zzzsnippet.XMPPConnection";"RosterExchangeManager";"org.jivesoftware.smackx.RosterExchangeManager.RosterExchangeManager";"method";"f"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:join:java.lang.String";"join";"org.jivesoftware.smackx.muc.MultiUserChat.join";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[3]/pre";"F!F:zzzsnippet.AccessModel:UNKNOWNP.UNKNOWN:open";"open";"org.jivesoftware.smackx.pubsub.AccessModel.open";"enumeration value";"f"
"extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.Form:createAnswerForm";"createAnswerForm";"org.jivesoftware.smackx.Form.createAnswerForm";"method";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[1]/pre";"M!M:zzzsnippet.LeafNode:addItemEventListener:UNKNOWNP.UNKNOWN";"addItemEventListener";"org.jivesoftware.smackx.pubsub.Node.addItemEventListener";"method";"f"
"extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.FormField:getVariable";"getVariable";"org.jivesoftware.smackx.FormField.getVariable";"method";"f"
"privacy.html";"/html/body/div[3]/ol/li[1]/div/pre";"T!T:zzzsnippet.PrivacyList";"PrivacyList";"org.jivesoftware.smack.PrivacyList";"class";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.FormField";"FormField";"org.jivesoftware.smackx.FormField";"class";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[3]/pre";"M!M:zzzsnippet.ConfigureForm:setAccessModel:UNKNOWNP.UNKNOWN";"setAccessModel";"org.jivesoftware.smackx.pubsub.ConfigureForm.setAccessModel";"method";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[4]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[3]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f"
"extensions/filetransfer.html";"/html/body/div[4]/blockquote/pre";"M!M:zzzsnippet.transfer:getError";"getError";"org.jivesoftware.smackx.filetransfer.FileTransfer.getError";"method";"f"
"messaging.html";"/html/body/div[2]/p[3]/tt[3]";"Chat.sendMessage(Message)";"Chat";"org.jivesoftware.smack.Chat";"class";"f"
"extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:MultiUserChat:UNKNOWNP.UNKNOWN:java.lang.String";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat.MultiUserChat";"method";"f"
"messaging.html";"/html/body/div[2]/div[1]/pre";"T!T:zzzsnippet.Chat";"Chat";"org.jivesoftware.smack.Chat";"class";"f"
"extensions/xhtml.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XHTMLManager:addBody:zzzsnippet.Message:UNKNOWNP.UNKNOWN";"addBody";"org.jivesoftware.smackx.XHTMLManager.addBody";"method";"f"
"privacy.html";"/html/body/div[3]/ol/li[2]/div/pre";"T!T:zzzsnippet.PrivacyItem";"PrivacyItem";"org.jivesoftware.smack.packet.PrivacyItem";"class";"f"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:membershipRevoked:java.lang.String";"membershipRevoked";"org.jivesoftware.smackx.muc.DefaultParticipantStatusListener.membershipRevoked";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[1]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[1]/pre";"T!T:zzzsnippet.Item";"Item";"org.jivesoftware.smackx.pubsub.Item";"class";"f"
"extensions/messageevents.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.ZZZSuperZZZSnippet:offlineNotificationRequested:java.lang.String:java.lang.String:zzzsnippet.MessageEventManager";"offlineNotificationRequested";"org.jivesoftware.smackx.DefaultMessageEventRequestListener.offlineNotificationRequested";"method";"f"
"extensions/invitation.html";"/html/body/div[2]/pre[1]";"T!T:zzzsnippet.Message";"Message";"org.jivesoftware.smack.packet.Message";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[6]/div/pre";"M!M:zzzsnippet.PrivacyListManager:getInstanceFor:UNKNOWNP.UNKNOWN";"getInstanceFor";"org.jivesoftware.smack.PrivacyListManager.getInstanceFor";"method";"f"
"extensions/messageevents.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.XMPPConnection:login:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"login";"org.jivesoftware.smack.Connection.login";"method";"f"
"debugging.html";"/html/body/div[1]/p[4]/tt";"Connection.DEBUG_ENABLED";"DEBUG_ENABLED";"org.jivesoftware.smack.Connection.DEBUG_ENABLED";"field";"f"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[2]/div/pre";"T!T:zzzsnippet.PrivacyItem";"PrivacyItem";"org.jivesoftware.smack.packet.PrivacyItem";"class";"f"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"T!T:zzzsnippet.RosterExchangeListener";"RosterExchangeListener";"org.jivesoftware.smackx.RosterExchangeListener";"class";"t"
"extensions/filetransfer.html";"/html/body/div[3]/blockquote/pre";"T!T:zzzsnippet.FileTransferManager";"FileTransferManager";"org.jivesoftware.smackx.filetransfer.FileTransferManager";"class";"f"
"extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:voiceGranted:java.lang.String";"voiceGranted";"org.jivesoftware.smackx.muc.DefaultParticipantStatusListener.voiceGranted";"method";"f"
"extensions/muc.html";"/html/body/div[3]/blockquote[1]/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[4]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"roster.html";"/html/body/div[5]/tt[1]";"Roster.setSubscriptionMode(Roster.SubscriptionMode)";"Roster";"org.jivesoftware.smack.Roster";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[3]/div/pre";"M!M:zzzsnippet.PrivacyListManager:getInstanceFor:UNKNOWNP.UNKNOWN";"getInstanceFor";"org.jivesoftware.smack.PrivacyListManager.getInstanceFor";"method";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.FormField";"FormField";"org.jivesoftware.smackx.FormField";"class";"f"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:MultiUserChat:UNKNOWNP.UNKNOWN:java.lang.String";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat.MultiUserChat";"method";"f"
"processing.html";"/html/body/div[2]/ul/li[9]/tt";"NotFilter";"NotFilter";"org.jivesoftware.smack.filter.NotFilter";"class";"f"
"privacy.html";"/html/body/div[4]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[3]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"messaging.html";"/html/body/div[2]/div[3]/pre";"T!T:zzzsnippet.Message";"Message";"org.jivesoftware.smack.packet.Message";"class";"f"
"roster.html";"/html/body/div[4]/pre";"M!M:zzzsnippet.Presence:getFrom";"getFrom";"org.jivesoftware.smack.packet.Packet.getFrom";"method";"f"
"privacy.html";"/html/body/div[2]/p[2]/tt";"Privacy";"Privacy";"org.jivesoftware.smack.packet.Privacy";"class";"f"
"extensions/messageevents.html";"/html/body/div[4]/blockquote/pre";"M!M:zzzsnippet.MessageEventManager:addNotificationsRequests:zzzsnippet.Message:boolean:boolean:boolean:boolean";"addNotificationsRequests";"org.jivesoftware.smackx.MessageEventManager.addNotificationsRequests";"method";"f"
"gettingstarted.html";"/html/body/div[3]/p[4]/tt[2]";"Chat";"Chat";"org.jivesoftware.smack.Chat";"class";"f"
"extensions/dataforms.html";"/html/body/div[3]/blockquote/pre";"T!T:zzzsnippet.Form";"Form";"org.jivesoftware.smackx.Form";"class";"f"
"extensions/messageevents.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XMPPConnection:login:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"login";"org.jivesoftware.smack.Connection.login";"method";"f"
"extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.ZZZSuperZZZSnippet:voiceRevoked:java.lang.String";"voiceRevoked";"org.jivesoftware.smackx.muc.DefaultParticipantStatusListener.voiceRevoked";"method";"f"
"processing.html";"/html/body/div[2]/ul/li[7]/tt";"AndFilter";"AndFilter";"org.jivesoftware.smack.filter.AndFilter";"class";"f"
"extensions/messageevents.html";"/html/body/div[4]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:cancelledNotification:java.lang.String:java.lang.String";"cancelledNotification";"org.jivesoftware.smackx.MessageEventNotificationListener.cancelledNotification";"method";"t"
"extensions/messageevents.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.XMPPConnection";"XMPPConnection";"org.jivesoftware.smack.XMPPConnection";"class";"f"
"properties.html";"/html/body/div[2]/div[1]/pre";"M!M:zzzsnippet.Message:setProperty:java.lang.String:zzzsnippet.Color";"setProperty";"org.jivesoftware.smack.packet.Packet.setProperty";"method";"f"
"extensions/muc.html";"/html/body/div[7]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:getRoomInfo:UNKNOWNP.UNKNOWN:java.lang.String";"getRoomInfo";"org.jivesoftware.smackx.muc.MultiUserChat.getRoomInfo";"method";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Message:setBody:java.lang.String";"setBody";"org.jivesoftware.smack.packet.Message.setBody";"method";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[1]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[2]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[6]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f"
"extensions/muc.html";"/html/body/div[10]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:addParticipantStatusListener:UNKNOWNP.UNKNOWN";"addParticipantStatusListener";"org.jivesoftware.smackx.muc.MultiUserChat.addParticipantStatusListener";"method";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[6]/pre";"T!T:zzzsnippet.Node";"Node";"org.jivesoftware.smackx.pubsub.Node";"class";"t"
"roster.html";"/html/body/div[4]";"Presence";"Presence";"org.jivesoftware.smack.packet.Presence";"class";"f"
"extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.MultiUserChat:getConfigurationForm";"getConfigurationForm";"org.jivesoftware.smackx.muc.MultiUserChat.getConfigurationForm";"method";"f"
"extensions/muc.html";"/html/body/div[4]/blockquote[1]/pre";"M!M:zzzsnippet.MultiUserChat:MultiUserChat:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat.MultiUserChat";"method";"f"
"roster.html";"/html/body/div[2]/pre";"M!M:zzzsnippet.connection:getRoster";"getRoster";"org.jivesoftware.smack.Connection.getRoster";"method";"t"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"T!T:zzzsnippet.XMPPException";"XMPPException";"org.jivesoftware.smack.XMPPException";"class";"f"
"roster.html";"/html/body/div[4]";"Roster";"Roster";"org.jivesoftware.smack.Roster";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[6]/div/pre";"M!M:zzzsnippet.PrivacyListManager:declineDefaultList";"declineDefaultList";"org.jivesoftware.smack.PrivacyListManager.declineDefaultList";"method";"f"
"gettingstarted.html";"/html/body/div[3]/div/pre";"T!T:zzzsnippet.XMPPConnection";"XMPPConnection";"org.jivesoftware.smack.XMPPConnection";"class";"f"
"extensions/muc.html";"/html/body/div[7]/blockquote/pre";"M!M:zzzsnippet.RoomInfo:getOccupantsCount";"getOccupantsCount";"org.jivesoftware.smackx.muc.RoomInfo.getOccupantsCount";"method";"f"
"privacy.html";"/html/body/div[3]/ol/li[2]/div/pre";"T!T:zzzsnippet.PrivacyItem";"PrivacyItem";"org.jivesoftware.smack.packet.PrivacyItem";"class";"f"
"extensions/muc.html";"/html/body/div[4]/blockquote[2]/pre";"M!M:zzzsnippet.MultiUserChat:decline:zzzsnippet.Connection:java.lang.String:java.lang.String:java.lang.String";"decline";"org.jivesoftware.smackx.muc.MultiUserChat.decline";"method";"f"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[1]/pre";"T!T:zzzsnippet.LeafNode";"LeafNode";"org.jivesoftware.smackx.pubsub.LeafNode";"class";"f"
"gettingstarted.html";"/html/body/div[4]/p[2]/tt";"Connection.getRoster()";"getRoster";"org.jivesoftware.smack.Connection.getRoster";"method";"t"
"extensions/muc.html";"/html/body/div[10]/blockquote/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f"
"extensions/pubsub.html";"/html/body/div[5]/blockquote[2]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[5]/pre";"F!F:zzzsnippet.AccessModel:UNKNOWNP.UNKNOWN:open";"open";"org.jivesoftware.smackx.pubsub.AccessModel.open";"enumeration value";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[5]/pre";"M!M:zzzsnippet.Node:discoverItems";"discoverItems";"org.jivesoftware.smackx.pubsub.LeafNode.discoverItems";"method";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[1]/pre";"M!M:zzzsnippet.LeafNode:subscribe:UNKNOWNP.UNKNOWN";"subscribe";"org.jivesoftware.smackx.pubsub.Node.subscribe";"method";"f"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"T!T:zzzsnippet.Roster";"Roster";"org.jivesoftware.smack.Roster";"class";"f"
"processing.html";"/html/body/div[1]/p[2]/tt[2]";"PacketCollector";"PacketCollector";"org.jivesoftware.smack.PacketCollector";"class";"f"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[1]/pre";"T!T:zzzsnippet.Item";"Item";"org.jivesoftware.smackx.pubsub.Item";"class";"f"
"debugging.html";"/html/body/div[1]/ol[1]/li[1]/p[1]/tt";"Connection.DEBUG_ENABLED";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"extensions/muc.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.FormField:getType";"getType";"org.jivesoftware.smackx.FormField.getType";"method";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.FormField:setType:UNKNOWNP.UNKNOWN";"setType";"org.jivesoftware.smackx.FormField.setType";"method";"f"
"extensions/rosterexchange.html";"/html/body/div[3]/blockquote/pre";"M!M:UNKNOWNP.UNKNOWN:getGroups";"getGroups";"org.jivesoftware.smack.Roster.getGroups";"method";"f"
"connections.html";"/html/body/div[3]/div/pre";"M!M:zzzsnippet.Connection:disconnect";"disconnect";"org.jivesoftware.smack.Connection.disconnect";"method";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[5]/pre";"T!T:zzzsnippet.Node";"Node";"org.jivesoftware.smackx.pubsub.Node";"class";"t"
"extensions/muc.html";"/html/body/div[4]/blockquote[2]/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f"
"roster.html";"/html/body/div[4]/pre";"M!M:zzzsnippet.con:getRoster";"getRoster";"org.jivesoftware.smack.Connection.getRoster";"method";"t"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"T!T:zzzsnippet.SimplePayload";"SimplePayload";"org.jivesoftware.smackx.pubsub.SimplePayload";"class";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[5]/pre";"T!T:zzzsnippet.PubSubManager";"PubSubManager";"org.jivesoftware.smackx.pubsub.PubSubManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[4]/blockquote[3]/pre";"M!M:zzzsnippet.LeafNode:deleteItem:java.lang.String";"deleteItem";"org.jivesoftware.smackx.pubsub.LeafNode.deleteItem";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[2]/pre";"T!T:zzzsnippet.ConfigureForm";"ConfigureForm";"org.jivesoftware.smackx.pubsub.ConfigureForm";"class";"f"
"extensions/muc.html";"/html/body/div[4]/blockquote[2]/pre";"T!T:zzzsnippet.Connection";"Connection";"org.jivesoftware.smack.Connection";"class";"t"
"extensions/muc.html";"/html/body/div[3]/blockquote[3]/pre";"M!M:zzzsnippet.SmackConfiguration:getPacketReplyTimeout";"getPacketReplyTimeout";"org.jivesoftware.smack.SmackConfiguration.getPacketReplyTimeout";"method";"f"
"roster.html";"/html/body/div[3]/p[2]/tt[1]";"Roster.getPresence(String user)";"Roster";"org.jivesoftware.smack.Roster";"class";"f"
"extensions/xhtml.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.Message";"Message";"org.jivesoftware.smack.packet.Message";"class";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.ConfigureForm:setPublishModel:UNKNOWNP.UNKNOWN";"setPublishModel";"org.jivesoftware.smackx.pubsub.ConfigureForm.setPublishModel";"method";"f"
"extensions/rosterexchange.html";"/html/body/div[3]/blockquote/pre";"M!M:zzzsnippet.XMPPConnection:login:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"login";"org.jivesoftware.smack.Connection.login";"method";"f"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[2]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"providers.html";"/html/body/div[1]/ul/li[2]/tt";"PacketExtension";"PacketExtension";"org.jivesoftware.smack.packet.PacketExtension";"class";"t"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[1]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"extensions/rosterexchange.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.XMPPConnection:login:UNKNOWNP.UNKNOWN:UNKNOWNP.UNKNOWN";"login";"org.jivesoftware.smack.Connection.login";"method";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"M!M:zzzsnippet.Form:addField:zzzsnippet.FormField";"addField";"org.jivesoftware.smackx.Form.addField";"method";"f"
"gettingstarted.html";"/html/body/div[5]/div/pre";"T!T:zzzsnippet.Presence";"Presence";"org.jivesoftware.smack.packet.Presence";"class";"f"
"extensions/rosterexchange.html";"/html/body/div[5]/blockquote/pre";"M!M:zzzsnippet.RemoteRosterEntry:getName";"getName";"org.jivesoftware.smackx.RemoteRosterEntry.getName";"method";"f"
"gettingstarted.html";"/html/body/div[3]/div/pre";"M!M:zzzsnippet.XMPPConnection:XMPPConnection:zzzsnippet.ConnectionConfiguration";"XMPPConnection";"org.jivesoftware.smack.XMPPConnection.XMPPConnection";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[2]/pre";"F!F:zzzsnippet.FormType:UNKNOWNP.UNKNOWN:submit";"submit";"org.jivesoftware.smackx.pubsub.FormType.submit";"enumeration value";"f"
"extensions/rosterexchange.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.RosterExchangeManager";"RosterExchangeManager";"org.jivesoftware.smackx.RosterExchangeManager";"class";"f"
"extensions/pubsub.html";"/html/body/div[3]/blockquote[2]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"messaging.html";"/html/body/div[3]/div/pre";"T!T:zzzsnippet.Chat";"Chat";"org.jivesoftware.smack.Chat";"class";"f"
"privacy.html";"/html/body/div[3]/ol/li[5]/div/pre";"T!T:zzzsnippet.PrivacyListManager";"PrivacyListManager";"org.jivesoftware.smack.PrivacyListManager";"class";"f"
"extensions/muc.html";"/html/body/div[11]/blockquote/pre";"M!M:zzzsnippet.MultiUserChat:getConfigurationForm";"getConfigurationForm";"org.jivesoftware.smackx.muc.MultiUserChat.getConfigurationForm";"method";"f"
"extensions/pubsub.html";"/html/body/div[6]/blockquote[5]/pre";"F!F:zzzsnippet.ZZZSuperZZZSnippet:UNKNOWNP.UNKNOWN:con";"con";"org.jivesoftware.smackx.pubsub.Node.con";"field";"f"
"messaging.html";"/html/body/div[3]/div/pre";"M!M:UNKNOWNP.UNKNOWN:addChatListener:UNKNOWNP.UNKNOWN";"addChatListener";"org.jivesoftware.smack.ChatManager.addChatListener";"method";"f"
"extensions/pubsub.html";"/html/body/div[2]/blockquote[2]/pre";"M!M:zzzsnippet.ConfigureForm:setDeliverPayloads:boolean";"setDeliverPayloads";"org.jivesoftware.smackx.pubsub.ConfigureForm.setDeliverPayloads";"method";"f"
"extensions/dataforms.html";"/html/body/div[2]/blockquote/pre";"T!T:zzzsnippet.Form";"Form";"org.jivesoftware.smackx.Form";"class";"f"
"extensions/muc.html";"/html/body/div[4]/blockquote[1]/pre";"T!T:zzzsnippet.MultiUserChat";"MultiUserChat";"org.jivesoftware.smackx.muc.MultiUserChat";"class";"f"
"extensions/filetransfer.html";"/html/body/div[3]/blockquote/pre";"T!T:zzzsnippet.FileTransferManager";"FileTransferManager";"org.jivesoftware.smackx.filetransfer.FileTransferManager";"class";"f"
"extensions/invitation.html";"/html/body/div[2]/pre[1]";"M!M:zzzsnippet.GroupChatInvitation:GroupChatInvitation:java.lang.String";"GroupChatInvitation";"org.jivesoftware.smackx.GroupChatInvitation.GroupChatInvitation";"method";"f"
