,"Lesson: Algorithms","Lesson: Algorithms","<div id=""PageTitle""> 
 <h1>Lesson: Algorithms</h1> 
</div> 
<p>The <em>polymorphic algorithms</em> described here are pieces of reusable functionality provided by the Java platform. All of them come from the <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collections.html""><code> 
   <clt fqn=""java.util.Collections"" api=""Collections"" kind=""class"">
     Collections 
   </clt></code></a> class, and all take the form of static methods whose first argument is the collection on which the operation is to be performed. The great majority of the algorithms provided by the Java platform operate on <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/List.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> instances, but a few of them operate on arbitrary <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collection.html""><code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code></a> instances. This section briefly describes the following algorithms:</p> 
<ul> 
 <li><a href=""#sorting"">Sorting</a></li> 
 <li><a href=""#shuffling"">Shuffling</a></li> 
 <li><a href=""#rdm"">Routine Data Manipulation</a></li> 
 <li><a href=""#searching"">Searching</a></li> 
 <li><a href=""#composition"">Composition</a></li> 
 <li><a href=""#fev"">Finding Extreme Values</a></li> 
</ul>","Collections","java.util.Collections","class",0
,"Lesson: Algorithms","Lesson: Algorithms","<div id=""PageTitle""> 
 <h1>Lesson: Algorithms</h1> 
</div> 
<p>The <em>polymorphic algorithms</em> described here are pieces of reusable functionality provided by the Java platform. All of them come from the <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collections.html""><code> 
   <clt fqn=""java.util.Collections"" api=""Collections"" kind=""class"">
     Collections 
   </clt></code></a> class, and all take the form of static methods whose first argument is the collection on which the operation is to be performed. The great majority of the algorithms provided by the Java platform operate on <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/List.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> instances, but a few of them operate on arbitrary <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collection.html""><code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code></a> instances. This section briefly describes the following algorithms:</p> 
<ul> 
 <li><a href=""#sorting"">Sorting</a></li> 
 <li><a href=""#shuffling"">Shuffling</a></li> 
 <li><a href=""#rdm"">Routine Data Manipulation</a></li> 
 <li><a href=""#searching"">Searching</a></li> 
 <li><a href=""#composition"">Composition</a></li> 
 <li><a href=""#fev"">Finding Extreme Values</a></li> 
</ul>","List","java.util.List","class",0
,"Lesson: Algorithms","Lesson: Algorithms","<div id=""PageTitle""> 
 <h1>Lesson: Algorithms</h1> 
</div> 
<p>The <em>polymorphic algorithms</em> described here are pieces of reusable functionality provided by the Java platform. All of them come from the <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collections.html""><code> 
   <clt fqn=""java.util.Collections"" api=""Collections"" kind=""class"">
     Collections 
   </clt></code></a> class, and all take the form of static methods whose first argument is the collection on which the operation is to be performed. The great majority of the algorithms provided by the Java platform operate on <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/List.html""><code> 
   <clt fqn=""java.util.List"" api=""List"" kind=""class"">
     List 
   </clt></code></a> instances, but a few of them operate on arbitrary <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Collection.html""><code> 
   <clt fqn=""java.util.Collection"" api=""Collection"" kind=""class"">
     Collection 
   </clt></code></a> instances. This section briefly describes the following algorithms:</p> 
<ul> 
 <li><a href=""#sorting"">Sorting</a></li> 
 <li><a href=""#shuffling"">Shuffling</a></li> 
 <li><a href=""#rdm"">Routine Data Manipulation</a></li> 
 <li><a href=""#searching"">Searching</a></li> 
 <li><a href=""#composition"">Composition</a></li> 
 <li><a href=""#fev"">Finding Extreme Values</a></li> 
</ul>","Collection","java.util.Collection","class",0
,"Lesson: Algorithms","Sorting","<h2>Sorting</h2> 
<p>The <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> algorithm reorders a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> so that its elements are in ascending order according to an ordering relationship. Two forms of the operation are provided. The simple form takes a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> and sorts it according to its elements' <em>natural ordering</em>. If you're unfamiliar with the concept of natural ordering, read the <a class=""TutorialLink"" target=""_top"" href=""../interfaces/order.html"">Object Ordering</a> section.</p> 
<p>The <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> operation uses a slightly optimized <em>merge sort</em> algorithm that is fast and stable:</p> 
<ul> 
 <li><b>Fast</b>: It is guaranteed to run in <code>n log(n)</code> time and runs substantially faster on nearly sorted lists. Empirical tests showed it to be as fast as a highly optimized quicksort. A quicksort is generally considered to be faster than a merge sort but isn't stable and doesn't guarantee <code>n log(n)</code> performance.</li> 
 <li><b>Stable</b>: It doesn't reorder equal elements. This is important if you sort the same list repeatedly on different attributes. If a user of a mail program sorts the inbox by mailing date and then sorts it by sender, the user naturally expects that the now-contiguous list of messages from a given sender will (still) be sorted by mailing date. This is guaranteed only if the second sort was stable.</li> 
</ul>","Collections","java.util.Collections","class",0
,"Lesson: Algorithms","Sorting","<h2>Sorting</h2> 
<p>The <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> algorithm reorders a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> so that its elements are in ascending order according to an ordering relationship. Two forms of the operation are provided. The simple form takes a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> and sorts it according to its elements' <em>natural ordering</em>. If you're unfamiliar with the concept of natural ordering, read the <a class=""TutorialLink"" target=""_top"" href=""../interfaces/order.html"">Object Ordering</a> section.</p> 
<p>The <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> operation uses a slightly optimized <em>merge sort</em> algorithm that is fast and stable:</p> 
<ul> 
 <li><b>Fast</b>: It is guaranteed to run in <code>n log(n)</code> time and runs substantially faster on nearly sorted lists. Empirical tests showed it to be as fast as a highly optimized quicksort. A quicksort is generally considered to be faster than a merge sort but isn't stable and doesn't guarantee <code>n log(n)</code> performance.</li> 
 <li><b>Stable</b>: It doesn't reorder equal elements. This is important if you sort the same list repeatedly on different attributes. If a user of a mail program sorts the inbox by mailing date and then sorts it by sender, the user naturally expects that the now-contiguous list of messages from a given sender will (still) be sorted by mailing date. This is guaranteed only if the second sort was stable.</li> 
</ul>","List","java.util.List","class",0
,"Lesson: Algorithms","Sorting - part 2","<h3>Sorting - part 2</h3>
<p>The following <a class=""SourceLink"" target=""_blank"" href=""examples/Sort.java"" onclick=""showCode('../../displayCode.html', 'examples/Sort.java'); return false;""><code>trivial program</code></a> prints out its arguments in lexicographic (alphabetical) order.</p> 
<div class=""codeblock""> 
 <pre>
import java.util.*;
public class Sort {
public static void main(String[] args) {
List&lt;String&gt; list = Arrays.asList(args);
Collections.sort(list);
System.out.println(list);
}
}
</pre> 
</div> 
<p>Let's run the program.</p> 
<div class=""codeblock""> 
 <pre>
% java Sort i walk the line
</pre> 
</div> 
<p>The following output is produced.</p> 
<div class=""codeblock""> 
 <pre>
[i, line, the, walk]
</pre> 
</div> 
<p>The program was included only to show you that algorithms really are as easy to use as they appear to be.</p> 
<p>The second form of <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> takes a <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Comparator.html""><code> 
   <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
     Comparator 
   </clt></code></a> in addition to a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> and sorts the elements with the <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>. Suppose you want to print out the anagram groups from our earlier example in reverse order of size ? largest anagram group first. The example that follows shows you how to achieve this with the help of the second form of the <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> method.</p>","Collections","java.util.Collections","class",0
,"Lesson: Algorithms","Sorting - part 2","<h3>Sorting - part 2</h3>
<p>The following <a class=""SourceLink"" target=""_blank"" href=""examples/Sort.java"" onclick=""showCode('../../displayCode.html', 'examples/Sort.java'); return false;""><code>trivial program</code></a> prints out its arguments in lexicographic (alphabetical) order.</p> 
<div class=""codeblock""> 
 <pre>
import java.util.*;
public class Sort {
public static void main(String[] args) {
List&lt;String&gt; list = Arrays.asList(args);
Collections.sort(list);
System.out.println(list);
}
}
</pre> 
</div> 
<p>Let's run the program.</p> 
<div class=""codeblock""> 
 <pre>
% java Sort i walk the line
</pre> 
</div> 
<p>The following output is produced.</p> 
<div class=""codeblock""> 
 <pre>
[i, line, the, walk]
</pre> 
</div> 
<p>The program was included only to show you that algorithms really are as easy to use as they appear to be.</p> 
<p>The second form of <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> takes a <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Comparator.html""><code> 
   <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
     Comparator 
   </clt></code></a> in addition to a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> and sorts the elements with the <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>. Suppose you want to print out the anagram groups from our earlier example in reverse order of size ? largest anagram group first. The example that follows shows you how to achieve this with the help of the second form of the <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> method.</p>","Comparator","java.util.Comparator","class",0
,"Lesson: Algorithms","Sorting - part 2","<h3>Sorting - part 2</h3>
<p>The following <a class=""SourceLink"" target=""_blank"" href=""examples/Sort.java"" onclick=""showCode('../../displayCode.html', 'examples/Sort.java'); return false;""><code>trivial program</code></a> prints out its arguments in lexicographic (alphabetical) order.</p> 
<div class=""codeblock""> 
 <pre>
import java.util.*;
public class Sort {
public static void main(String[] args) {
List&lt;String&gt; list = Arrays.asList(args);
Collections.sort(list);
System.out.println(list);
}
}
</pre> 
</div> 
<p>Let's run the program.</p> 
<div class=""codeblock""> 
 <pre>
% java Sort i walk the line
</pre> 
</div> 
<p>The following output is produced.</p> 
<div class=""codeblock""> 
 <pre>
[i, line, the, walk]
</pre> 
</div> 
<p>The program was included only to show you that algorithms really are as easy to use as they appear to be.</p> 
<p>The second form of <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> takes a <a class=""APILink"" target=""_blank"" href=""http://docs.oracle.com/javase/7/docs/api/java/util/Comparator.html""><code> 
   <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
     Comparator 
   </clt></code></a> in addition to a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> and sorts the elements with the <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code>. Suppose you want to print out the anagram groups from our earlier example in reverse order of size ? largest anagram group first. The example that follows shows you how to achieve this with the help of the second form of the <code> 
  <clt fqn=""java.util.Collections.sort"" api=""Collections"" kind=""method"">
   Collections.sort
  </clt></code> method.</p>","List","java.util.List","class",0
,"Lesson: Algorithms","Sorting - part 3","<h3>Sorting - part 3</h3>
<p>Recall that the anagram groups are stored as values in a <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>, in the form of <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> instances. The revised printing code iterates through the <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>'s values view, putting every <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> that passes the minimum-size test into a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> of <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>s. Then the code sorts this <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>, using a <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code> that expects <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> instances, and implements reverse size-ordering. Finally, the code iterates through the sorted <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>, printing its elements (the anagram groups). The following code replaces the printing code at the end of the <code>main</code> method in the <code>Anagrams</code> example.</p> 
<div class=""codeblock""> 
 <pre>
// Make a List of all anagram groups above size threshold.
List&lt;List&lt;String&gt;&gt; winners = new ArrayList&lt;List&lt;String&gt;&gt;();
for (List&lt;String&gt; l : m.values())
if (l.size() &gt;= minGroupSize)
winners.add(l);
// Sort anagram groups according to size
Collections.sort(winners, new Comparator&lt;List&lt;String&gt;&gt;() {
public int compare(List&lt;String&gt; o1, List&lt;String&gt; o2) {
return o2.size() - o1.size();
}});
// Print anagram groups.
for (List&lt;String&gt; l : winners)
System.out.println(l.size() + &quot;: &quot; + l);
</pre> 
</div> 
<p>Running <a class=""SourceLink"" target=""_blank"" href=""examples/Anagrams2.java"" onclick=""showCode('../../displayCode.html', 'examples/Anagrams2.java'); return false;""><code>the program</code></a> on the <a class=""SourceLink"" target=""_blank"" href=""../interfaces/examples/dictionary.txt"" onclick=""showCode('../../displayCode.html', '../interfaces/examples/dictionary.txt'); return false;""><code>same dictionary</code></a> as in <a class=""TutorialLink"" target=""_top"" href=""../interfaces/map.html"">The Map Interface</a> section, with the same minimum anagram group size (eight), produces the following output.</p> 
<div class=""codeblock""> 
 <pre>
12: [apers, apres, asper, pares, parse, pears, prase,
presa, rapes, reaps, spare, spear]
11: [alerts, alters, artels, estral, laster, ratels,
salter, slater, staler, stelar, talers]
10: [least, setal, slate, stale, steal, stela, taels,
tales, teals, tesla]
9: [estrin, inerts, insert, inters, niters, nitres,
sinter, triens, trines]
9: [capers, crapes, escarp, pacers, parsec, recaps,
scrape, secpar, spacer]
9: [palest, palets, pastel, petals, plates, pleats,
septal, staple, tepals]
9: [anestri, antsier, nastier, ratines, retains, retinas,
retsina, stainer, stearin]
8: [lapse, leaps, pales, peals, pleas, salep, sepal, spale]
8: [aspers, parses, passer, prases, repass, spares,
sparse, spears]
8: [enters, nester, renest, rentes, resent, tenser,
ternes,treens]
8: [arles, earls, lares, laser, lears, rales, reals, seral]
8: [earings, erasing, gainers, reagins, regains, reginas,
searing, seringa]
8: [peris, piers, pries, prise, ripes, speir, spier, spire]
8: [ates, east, eats, etas, sate, seat, seta, teas]
8: [carets, cartes, caster, caters, crates, reacts,
recast,traces]
</pre> 
</div>","Map","java.util.Map","class",0
,"Lesson: Algorithms","Sorting - part 3","<h3>Sorting - part 3</h3>
<p>Recall that the anagram groups are stored as values in a <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>, in the form of <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> instances. The revised printing code iterates through the <code> 
  <clt fqn=""java.util.Map"" api=""Map"" kind=""class"">
    Map 
  </clt></code>'s values view, putting every <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> that passes the minimum-size test into a <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> of <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>s. Then the code sorts this <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>, using a <code> 
  <clt fqn=""java.util.Comparator"" api=""Comparator"" kind=""class"">
    Comparator 
  </clt></code> that expects <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code> instances, and implements reverse size-ordering. Finally, the code iterates through the sorted <code> 
  <clt fqn=""java.util.List"" api=""List"" kind=""class"">
    List 
  </clt></code>, printing its elements (the anagram groups). The following code replaces the printing code at the end of the <code>main</code> method in the <code>Anagrams</code> example.</p> 
<div class=""codeblock""> 
 <pre>
// Make a List of all anagram groups above size threshold.
List&lt;List&lt;String&gt;&gt; winners = new ArrayList&lt;List&lt;String&gt;&gt;();
for (List&lt;String&gt; l : m.values())
if (l.size() &gt;= minGroupSize)
winners.add(l);
// Sort anagram groups according to size
Collections.sort(winners, new Comparator&lt;List&lt;String&gt;&gt;() {
public int compare(List&lt;String&gt; o1, List&lt;String&gt; o2) {
return o2.size() - o1.size();
}});
// Print anagram groups.
for (List&lt;String&gt; l : winners)
System.out.println(l.size() + &quot;: &quot; + l);
</pre> 
</div> 
<p>Running <a class=""SourceLink"" target=""_blank"" href=""examples/Anagrams2.java"" onclick=""showCode('../../displayCode.html', 'examples/Anagrams2.java'); return false;""><code>the program</code></a> on the <a class=""SourceLink"" target=""_blank"" href=""../interfaces/examples/dictionary.txt"" onclick=""showCode('../../displayCode.html', '../interfaces/examples/dictionary.txt'); return false;""><code>same dictionary</code></a> as in <a class=""TutorialLink"" target=""_top"" href=""../interfaces/map.html"">The Map Interface</a> section, with the same minimum anagram group size (eight), produces the following output.</p> 
<div class=""codeblock""> 
 <pre>
12: [apers, apres, asper, pares, parse, pears, prase,
presa, rapes, reaps, spare, spear]
11: [alerts, alters, artels, estral, laster, ratels,
salter, slater, staler, stelar, talers]
10: [least, setal, slate, stale, steal, stela, taels,
tales, teals, tesla]
9: [estrin, inerts, insert, inters, niters, nitres,
sinter, triens, trines]
9: [capers, crapes, escarp, pacers, parsec, recaps,
scrape, secpar, spacer]
9: [palest, palets, pastel, petals, plates, pleats,
septal, staple, tepals]
9: [anestri, antsier, nastier, ratines, retains, retinas,
retsina, stainer, stearin]
8: [lapse, leaps, pales, peals, pleas, salep, sepal, spale]
8: [aspers, parses, passer, prases, repass, spares,
sparse, spears]
8: [enters, nester, renest, rentes, resent, tenser,
ternes,treens]
8: [arles, earls, lares, laser, lears, rales, reals, seral]
8: [earings, erasing, gainers, reagins, regains, reginas,
searing, seringa]
8: [peris, piers, pries, prise, ripes, speir, spier, spire]
8: [ates, east, eats, etas, sate, seat, seta, teas]
8: [carets, cartes, caster, caters, crates, reacts,
recast,traces]
</pre> 
</div>","List","java.util.List","class",0
