0,"java.util.Stack",TRUE
0,"java.util.List",FALSE
0,"java.util.Queue",FALSE
1,"java.util.Stack",TRUE
2,"java.util.NavigableMap",FALSE
2,"java.util.SortedMap",FALSE
2,"java.util.SortedSet",FALSE
2,"java.util.TreeMap",FALSE
3,"java.util.NavigableMap",TRUE
3,"java.util.NavigableSet",TRUE
3,"java.util.Map",FALSE
4,"java.util.NavigableMap",TRUE
5,"java.util.NavigableMap",TRUE
6,"java.util.NavigableMap",FALSE
6,"java.util.Map.Entry",FALSE
7,"java.util.NavigableMap",TRUE
8,"java.util.NavigableMap",FALSE
9,"java.util.List",FALSE
9,"java.util.Collection",FALSE
10,"java.util.Collection",FALSE
10,"java.util.List",FALSE
11,"java.util.List",TRUE
11,"java.util.Collection",FALSE
11,"java.lang.String",FALSE
11,"java.util.Iterator",FALSE
12,"java.util.List",TRUE
13,"java.lang.Object",FALSE
13,"java.util.List",FALSE
14,"java.util.List",FALSE
15,"java.util.Collections",FALSE
15,"java.util.Collection",FALSE
15,"java.util.Map",FALSE
16,"java.lang.Iterable",TRUE
16,"java.util.Collection",FALSE
17,"java.util.List",FALSE
17,"java.util.Collections",FALSE
18,"java.util.List",FALSE
18,"java.lang.Comparable",TRUE
18,"java.util.List",FALSE
18,"java.lang.String",FALSE
18,"java.lang.Comparable",TRUE
19,"java.util.Comparator",TRUE
19,"java.util.Collections",FALSE
19,"java.util.List",FALSE
19,"java.util.Comparator",FALSE
20,"java.util.Map",FALSE
20,"java.util.Collection",FALSE
21,"java.util.Map",TRUE
21,"java.util.HashMap",TRUE
21,"java.util.TreeMap",TRUE
22,"java.util.Map",TRUE
23,"java.util.Map",FALSE
24,"java.lang.Object",FALSE
24,"java.util.Map",FALSE
24,"java.lang.String",FALSE
25,"java.util.Map",FALSE
26,"java.util.Set",FALSE
26,"java.util.Collection",FALSE
27,"java.util.Set",TRUE
27,"java.util.HashSet",FALSE
28,"java.util.Collection",FALSE
28,"java.util.Set",TRUE
28,"java.util.HashSet",TRUE
28,"java.util.HashMap",FALSE
28,"java.util.LinkedHashSet",TRUE
29,"java.util.TreeSet",TRUE
29,"java.util.Collections",FALSE
29,"java.util.List",FALSE
29,"java.lang.Comparable",FALSE
29,"java.util.Comparator",FALSE
29,"java.util.Set",FALSE
30,"java.util.Set",TRUE
30,"java.util.Collection",FALSE
30,"java.lang.String",FALSE
31,"java.util.Set",TRUE
32,"java.lang.Object",FALSE
32,"java.util.Set",FALSE
33,"java.util.Set",FALSE
34,"java.util.Queue",FALSE
34,"java.util.Collection",FALSE
34,"java.util.List",FALSE
35,"java.util.Collection",FALSE
35,"java.util.Queue",TRUE
35,"java.util.LinkedList",FALSE
35,"java.util.PriorityQueue",TRUE
35,"java.lang.Comparable",FALSE
35,"java.util.Comparator",FALSE
36,"java.util.Queue",TRUE
36,"java.util.Collection",FALSE
36,"java.util.Iterator",FALSE
37,"java.util.Queue",TRUE
38,"java.lang.Object",FALSE
38,"java.util.Queue",FALSE
39,"java.util.Queue",FALSE
40,"java.util.ArrayList",FALSE
40,"java.lang.String",FALSE
41,"java.util.HashMap",FALSE
41,"java.util.HashSet",FALSE
42,"java.util.Collections",FALSE
43,"java.util.Collections",FALSE
44,"java.util.Collections",FALSE
44,"java.lang.Object",FALSE
45,"java.util.Deque",TRUE
45,"java.util.Queue",FALSE
46,"java.util.Queue",FALSE
46,"java.util.Collection",FALSE
46,"java.util.Deque",TRUE
46,"java.util.LinkedList",FALSE
46,"java.util.ArrayDeque",TRUE
47,"java.util.Deque",TRUE
47,"java.util.Iterator",FALSE
48,"java.util.Deque",FALSE
49,"java.lang.Object",FALSE
49,"java.util.Deque",FALSE
50,"java.util.Deque",FALSE
51,"java.util.Collection",FALSE
52,"java.util.Collection",TRUE
52,"java.util.Set",FALSE
52,"java.util.List",FALSE
52,"java.util.Collection",TRUE
53,"java.util.Collection",TRUE
54,"java.util.Collection",FALSE
55,"java.util.Iterator",FALSE
56,"java.util.SortedMap",TRUE
56,"java.util.Map",FALSE
56,"java.lang.Comparable",FALSE
56,"java.util.Comparator",FALSE
56,"java.util.SortedSet",FALSE
56,"java.util.TreeMap",FALSE
57,"java.util.TreeMap",FALSE
57,"java.util.SortedMap",FALSE
58,"java.util.SortedSet",TRUE
58,"java.util.Set",FALSE
58,"java.lang.Comparable",FALSE
58,"java.util.Comparator",FALSE
58,"java.util.TreeSet",TRUE
59,"java.util.TreeSet",FALSE
59,"java.util.SortedSet",FALSE
60,"java.util.NavigableSet",FALSE
60,"java.util.SortedSet",FALSE
60,"java.util.TreeSet",FALSE
61,"java.util.NavigableSet",TRUE
61,"java.util.SortedSet",FALSE
62,"java.util.NavigableSet",TRUE
63,"java.util.NavigableSet",TRUE
64,"java.util.NavigableSet",TRUE
65,"java.util.Collections",FALSE
65,"java.lang.String",FALSE
65,"java.util.List",FALSE
65,"java.util.Set",FALSE
